Training:   3%|▎         | 106/3906.0 [19:37<11:05:28, 10.51s/update, return=133.45, step=2.69e+7]
Training:   3%|▎         | 106/3906.0 [19:37<11:05:28, 10.51s/update, return=131.99, step=2.71e+7]
Training:   3%|▎         | 107/3906.0 [19:47<11:05:17, 10.51s/update, return=136.52, step=2.74e+7]
Training:   3%|▎         | 107/3906.0 [19:50<11:05:17, 10.51s/update, return=136.52, step=2.74e+7]
Training:   3%|▎         | 108/3906.0 [19:58<11:05:07, 10.51s/update, return=133.31, step=2.76e+7]
Training:   3%|▎         | 109/3906.0 [20:08<11:04:56, 10.51s/update, return=133.31, step=2.76e+7]
Training:   3%|▎         | 109/3906.0 [20:08<11:04:56, 10.51s/update, return=135.05, step=2.79e+7]
Training:   3%|▎         | 110/3906.0 [20:19<11:04:45, 10.51s/update, return=126.85, step=2.82e+7]
Training:   3%|▎         | 110/3906.0 [20:20<11:04:45, 10.51s/update, return=126.85, step=2.82e+7]
Training:   3%|▎         | 111/3906.0 [20:29<11:04:35, 10.51s/update, return=127.77, step=2.84e+7]
Training:   3%|▎         | 112/3906.0 [20:40<11:04:25, 10.51s/update, return=127.77, step=2.84e+7]
Training:   3%|▎         | 112/3906.0 [20:40<11:04:25, 10.51s/update, return=125.34, step=2.87e+7]
Training:   3%|▎         | 113/3906.0 [20:50<11:04:14, 10.51s/update, return=127.07, step=2.89e+7]
Training:   3%|▎         | 113/3906.0 [21:00<11:04:14, 10.51s/update, return=127.07, step=2.89e+7]
Training:   3%|▎         | 114/3906.0 [21:01<11:04:04, 10.51s/update, return=128.71, step=2.92e+7]
Training:   3%|▎         | 115/3906.0 [21:11<11:03:53, 10.51s/update, return=128.71, step=2.92e+7]
Training:   3%|▎         | 115/3906.0 [21:11<11:03:53, 10.51s/update, return=129.40, step=2.94e+7]
Training:   3%|▎         | 116/3906.0 [21:22<11:03:43, 10.51s/update, return=130.75, step=2.97e+7]
Training:   3%|▎         | 116/3906.0 [21:30<11:03:43, 10.51s/update, return=130.75, step=2.97e+7]
Training:   3%|▎         | 117/3906.0 [21:32<11:03:32, 10.51s/update, return=128.97, step=3e+7]   
Training:   3%|▎         | 118/3906.0 [21:43<11:03:13, 10.51s/update, return=128.97, step=3e+7]
Training:   3%|▎         | 118/3906.0 [21:43<11:03:13, 10.51s/update, return=130.55, step=3.02e+7]
Training:   3%|▎         | 119/3906.0 [21:53<11:03:03, 10.51s/update, return=129.52, step=3.05e+7]
Training:   3%|▎         | 119/3906.0 [22:00<11:03:03, 10.51s/update, return=129.52, step=3.05e+7]
Training:   3%|▎         | 120/3906.0 [22:04<11:02:52, 10.51s/update, return=130.63, step=3.07e+7]
Training:   3%|▎         | 121/3906.0 [22:14<11:02:36, 10.50s/update, return=130.63, step=3.07e+7]
Training:   3%|▎         | 121/3906.0 [22:14<11:02:36, 10.50s/update, return=135.94, step=3.1e+7] 
Training:   3%|▎         | 122/3906.0 [22:25<11:02:26, 10.50s/update, return=134.00, step=3.12e+7]
Training:   3%|▎         | 122/3906.0 [22:30<11:02:26, 10.50s/update, return=134.00, step=3.12e+7]
Training:   3%|▎         | 123/3906.0 [22:35<11:02:15, 10.50s/update, return=133.84, step=3.15e+7]
Training:   3%|▎         | 124/3906.0 [22:46<11:02:06, 10.50s/update, return=133.84, step=3.15e+7]
Training:   3%|▎         | 124/3906.0 [22:46<11:02:06, 10.50s/update, return=136.83, step=3.17e+7]
Training:   3%|▎         | 125/3906.0 [22:56<11:01:55, 10.50s/update, return=134.98, step=3.2e+7] 
Training:   3%|▎         | 125/3906.0 [23:00<11:01:55, 10.50s/update, return=134.98, step=3.2e+7]
Training:   3%|▎         | 126/3906.0 [23:07<11:01:45, 10.50s/update, return=135.00, step=3.23e+7]
Training:   3%|▎         | 127/3906.0 [23:17<11:01:37, 10.50s/update, return=135.00, step=3.23e+7]
Training:   3%|▎         | 127/3906.0 [23:17<11:01:37, 10.50s/update, return=135.66, step=3.25e+7]
Training:   3%|▎         | 128/3906.0 [23:28<11:01:26, 10.50s/update, return=134.91, step=3.28e+7]
Training:   3%|▎         | 128/3906.0 [23:30<11:01:26, 10.50s/update, return=134.91, step=3.28e+7]
Training:   3%|▎         | 129/3906.0 [23:38<11:01:16, 10.50s/update, return=133.31, step=3.3e+7] 
Training:   3%|▎         | 130/3906.0 [23:49<11:01:06, 10.50s/update, return=133.31, step=3.3e+7]
Training:   3%|▎         | 130/3906.0 [23:49<11:01:06, 10.50s/update, return=135.09, step=3.33e+7]
Training:   3%|▎         | 131/3906.0 [23:59<11:00:56, 10.50s/update, return=136.89, step=3.35e+7]
Training:   3%|▎         | 131/3906.0 [24:00<11:00:56, 10.50s/update, return=136.89, step=3.35e+7]
Training:   3%|▎         | 132/3906.0 [24:10<11:00:45, 10.50s/update, return=134.61, step=3.38e+7]
Training:   3%|▎         | 133/3906.0 [24:20<11:00:35, 10.50s/update, return=134.61, step=3.38e+7]
Training:   3%|▎         | 133/3906.0 [24:20<11:00:35, 10.50s/update, return=136.24, step=3.4e+7] 
Training:   3%|▎         | 134/3906.0 [24:31<11:00:24, 10.50s/update, return=135.79, step=3.43e+7]
Training:   3%|▎         | 134/3906.0 [24:40<11:00:24, 10.50s/update, return=135.79, step=3.43e+7]
Training:   3%|▎         | 135/3906.0 [24:41<11:00:14, 10.50s/update, return=136.20, step=3.46e+7]
Training:   3%|▎         | 136/3906.0 [24:52<10:59:59, 10.50s/update, return=136.20, step=3.46e+7]
Training:   3%|▎         | 136/3906.0 [24:52<10:59:59, 10.50s/update, return=137.52, step=3.48e+7]
Training:   4%|▎         | 137/3906.0 [25:02<10:59:49, 10.50s/update, return=136.28, step=3.51e+7]
Training:   4%|▎         | 137/3906.0 [25:10<10:59:49, 10.50s/update, return=136.28, step=3.51e+7]
Training:   4%|▎         | 138/3906.0 [25:13<10:59:38, 10.50s/update, return=138.74, step=3.53e+7]
Training:   4%|▎         | 139/3906.0 [25:23<10:59:25, 10.50s/update, return=138.74, step=3.53e+7]
Training:   4%|▎         | 139/3906.0 [25:23<10:59:25, 10.50s/update, return=134.32, step=3.56e+7]
Training:   4%|▎         | 140/3906.0 [25:34<10:59:14, 10.50s/update, return=137.38, step=3.58e+7]
Training:   4%|▎         | 140/3906.0 [25:40<10:59:14, 10.50s/update, return=137.38, step=3.58e+7]
Training:   4%|▎         | 141/3906.0 [25:44<10:59:04, 10.50s/update, return=136.80, step=3.61e+7]
Training:   4%|▎         | 142/3906.0 [25:55<10:58:57, 10.50s/update, return=136.80, step=3.61e+7]
Training:   4%|▎         | 142/3906.0 [25:55<10:58:57, 10.50s/update, return=136.31, step=3.64e+7]
Training:   4%|▎         | 143/3906.0 [26:05<10:58:46, 10.50s/update, return=132.66, step=3.66e+7]
Training:   4%|▎         | 143/3906.0 [26:10<10:58:46, 10.50s/update, return=132.66, step=3.66e+7]
Training:   4%|▎         | 144/3906.0 [26:16<10:58:36, 10.50s/update, return=135.37, step=3.69e+7]
Training:   4%|▎         | 145/3906.0 [26:26<10:58:28, 10.50s/update, return=135.37, step=3.69e+7]
Training:   4%|▎         | 145/3906.0 [26:26<10:58:28, 10.50s/update, return=137.09, step=3.71e+7]
Training:   4%|▎         | 146/3906.0 [26:37<10:58:17, 10.50s/update, return=137.92, step=3.74e+7]
Training:   4%|▎         | 146/3906.0 [26:40<10:58:17, 10.50s/update, return=137.92, step=3.74e+7]
